EvilHand,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Mejiro McQueen - Pace Chaser
pinat,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Daiwa Scarlet - Pace Chaser
Kerwin,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Special Week (Summer) - End Closer,Mayano Top Gun - End Closer
Booga,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Manhattan Cafe - End Closer,Narita Taishin - End Closer
Candy,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser,Narita Taishin - End Closer
Kibble,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Gold Ship - End Closer,Oguri Cap - Pace Chaser
Canceler,A Finals,,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,Seiun Sky,Front Runner,Sacrifice to overtake,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Maruzensky (Summer) - Front Runner,Seiun Sky - Front Runner,Gold Ship - End Closer
heel ja nai,A Finals,,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Super Creek,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,,,,,,|,1st,,,Agnes Tachyon - Pace Chaser,Super Creek - Pace Chaser,Silence Suzuka - Runaway
Dakar,B Finals,,Daiwa Scarlet,Front Runner,Unity Cup Scenario Ace,Mejiro McQueen,Front Runner,Sacrifice to overtake,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Daiwa Scarlet - Front Runner,Mejiro McQueen - Front Runner,Gold Ship - End Closer
Melvyn,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Special Week - End Closer
KitaBlackRider3,A Finals,,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mejiro McQueen - Pace Chaser,Mayano Top Gun - End Closer,Gold Ship - End Closer
Ia,,,,,,,,,,,,,,,,,|,,,,,,
7 dia 2 kita,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Brian,Pace Chaser,Unity Cup Scenario Ace,Special Week,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Brian - Pace Chaser,Special Week - Pace Chaser
Kris@VF,,,,,,,,,,,,,,,,,|,,,,,,
sraah,,,,,,,,,,,,,,,,,|,,,,,,
Lasercar,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Nice Nature,Late Surger,Debuffer,,,,,,|,2nd,,,Gold Ship - End Closer,Oguri Cap - Pace Chaser,Nice Nature - Late Surger
Pog,A Finals,,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
Loki,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Manhattan Cafe - End Closer,Narita Taishin - End Closer
Zellak,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Oguri Cap - Pace Chaser,Gold Ship - End Closer
Aelmar,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Special Week - Pace Chaser
Pord,,,,,,,,,,,,,,,,,|,,,,,,
Joker,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun - End Closer
Imagine,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Mayano Top Gun - End Closer,Narita Taishin - End Closer,Agnes Tachyon - Pace Chaser
Deneb,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Mejiro McQueen - Pace Chaser
RaveY,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mejiro McQueen - Pace Chaser
Kwuoah,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mejiro McQueen - Pace Chaser
altercry,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Brian,End Closer,Unity Cup Scenario Ace,Meisho Doto,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Brian - End Closer,Meisho Doto - Pace Chaser
Torena-chan II,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Mayano Top Gun - End Closer,Narita Taishin - End Closer,Mejiro McQueen (Anime Collab) - Pace Chaser
Redixel,,,,,,,,,,,,,,,,,|,,,,,,
Sudo,,,,,,,,,,,,,,,,,|,,,,,,
Aqua,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Oguri Cap - Pace Chaser
Plastic,A Finals,,Super Creek,Pace Chaser,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Super Creek - Pace Chaser,Agnes Tachyon - Pace Chaser,Gold Ship - End Closer
Yuusch,B Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Daiwa Scarlet - Pace Chaser
Rimu,A Finals,,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Agnes Tachyon - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
Cedric,,,,,,,,,,,,,,,,,|,,,,,,
caires,A Finals,,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Narita Taishin - End Closer
Altair,A Finals,,Meisho Doto,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Seiun Sky,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Meisho Doto - End Closer,Mayano Top Gun - End Closer,Seiun Sky - End Closer
Joshstation,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Mayano Top Gun - End Closer,Gold Ship - End Closer
tripp0,A Finals,,Super Creek,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Super Creek - Pace Chaser,Silence Suzuka - Runaway,Manhattan Cafe - End Closer
ch4rm,,,,,,,,,,,,,,,,,|,,,,,,
llamatar,A Finals,,Rice Shower,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Nice Nature,Late Surger,Debuffer,,,,,,|,1st,,,Rice Shower - Pace Chaser,Gold Ship - End Closer,Nice Nature - Late Surger
Ipex,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun - End Closer
Shigure,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Manhattan Cafe - End Closer,Mayano Top Gun - End Closer
Onoodle,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Daiwa Scarlet - Pace Chaser
Vedgie,B Finals,,Gold City,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold City - End Closer,Narita Taishin - End Closer,Manhattan Cafe - Late Surger
Shimmering,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun - End Closer
JaggyWaggy,,,,,,,,,,,,,,,,,|,,,,,,
Syluar,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Super Creek,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Super Creek - Pace Chaser,Mayano Top Gun - End Closer
yuu,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Manhattan Cafe - End Closer
Torena-chan,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser
Drey,,,,,,,,,,,,,,,,,|,,,,,,
Wenz,A Finals,,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Agnes Tachyon - Pace Chaser,Narita Taishin - End Closer,Gold Ship - End Closer
lulu ☆ミ,B Finals,,Matikanefukukitaru (Full Armor),Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,,,,,,|,1st,,,Matikanefukukitaru (Full Armor) - Late Surger,Gold Ship - End Closer,Manhattan Cafe - Late Surger
Hyaz,A Finals,,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,Seiun Sky,Front Runner,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,,,,,,|,2nd,,,Maruzensky (Summer) - Front Runner,Seiun Sky - Front Runner,Silence Suzuka - Runaway
Malf,A Finals,,Air Groove (Wedding),Front Runner,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Air Groove (Wedding) - Front Runner,Gold Ship - End Closer,Mayano Top Gun - End Closer
Kaedenoki,,,,,,,,,,,,,,,,,|,,,,,,
Roxy,A Finals,,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,Narita Brian,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Maruzensky (Summer) - Front Runner,Narita Brian - End Closer,Gold Ship - End Closer
Red Star,A Finals,,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Rice Shower (Halloween) - Pace Chaser,Narita Taishin - End Closer,Gold Ship - End Closer
GusGus,,,,,,,,,,,,,,,,,|,,,,,,
Kaito,A Finals,,Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - Late Surger,Gold Ship - End Closer,Narita Taishin - End Closer
Ext,B Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Narita Taishin - End Closer,Gold Ship - End Closer
ZachO,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Mejiro McQueen - Pace Chaser
Sirrah,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Agnes Tachyon - Pace Chaser
Izuru,A Finals,,Rice Shower,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Rice Shower - End Closer,Mayano Top Gun - End Closer,Special Week (Summer) - End Closer
lnnoX,,,,,,,,,,,,,,,,,|,,,,,,
Mae,A Finals,,Narita Taishin,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Narita Taishin - End Closer,Agnes Tachyon - Pace Chaser,Gold Ship - End Closer
Zafkiel,A Finals,,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
Zer0,A Finals,,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Narita Taishin - End Closer,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser
Enmity,,,,,,,,,,,,,,,,,|,,,,,,
hydro,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Manhattan Cafe - End Closer
RavenCorp,A Finals,,Special Week,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Special Week - End Closer,Gold Ship - End Closer,Mayano Top Gun - Pace Chaser
Kareka,A Finals,,Biwa Hayahide,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Biwa Hayahide - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
DeltaMint,B Finals,,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
Zetavick,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Gold Ship - End Closer,Symboli Rudolf - End Closer
BaronneDeFleur,B Finals,,Special Week,Late Surger,Unity Cup Scenario Ace,Grass Wonder,Late Surger,Debuffer,Nice Nature,Late Surger,Debuffer,,,,,,|,3rd,,,Special Week - Late Surger,Grass Wonder - Late Surger,Nice Nature - Late Surger
Spikeruth,B Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Mayano Top Gun - End Closer
paijojoestar,B Finals,,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,Pace Chaser,Lazy,,,,,,|,1st,,,Agnes Tachyon - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - Pace Chaser
Munnin,A Finals,,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Rice Shower (Halloween) - Pace Chaser,Gold Ship - End Closer,Narita Taishin - End Closer
chunguslieben,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Manhattan Cafe - Late Surger,Mayano Top Gun - End Closer
PrinceRazor,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Mejiro McQueen - Pace Chaser,Mayano Top Gun - End Closer
silfer4560,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Oguri Cap - Pace Chaser,Mayano Top Gun - End Closer
Velina,A Finals,,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Mejiro McQueen - Pace Chaser,Mayano Top Gun - End Closer,Gold Ship - End Closer
NKay,,,,,,,,,,,,,,,,,|,,,,,,
Wateyrsum,A Finals,,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,Nice Nature,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Mejiro McQueen - Pace Chaser,Special Week (Summer) - End Closer,Nice Nature - End Closer
Maggo,A Finals,,Tokai Teio,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Front Runner,Sacrifice to overtake,Eishin Flash,Late Surger,Unity Cup Scenario Ace,,,,,,|,2nd,,,Tokai Teio - Pace Chaser,Silence Suzuka - Front Runner,Eishin Flash - Late Surger
Dvnelght,,,,,,,,,,,,,,,,,|,,,,,,
Exilium,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser,Narita Taishin - End Closer
Coffee,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Narita Taishin - End Closer
SashaElysha,A Finals,,Mejiro McQueen (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Mejiro McQueen (Anime Collab) - Pace Chaser,Gold Ship - End Closer,Narita Taishin - End Closer
SammySlug,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Narita Taishin - End Closer,Gold Ship - End Closer
wide,A Finals,,Narita Taishin,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Narita Taishin - End Closer,Symboli Rudolf - End Closer,Gold Ship - End Closer
Ragnire,A Finals,,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
Ethereum,,,,,,,,,,,,,,,,,|,,,,,,
Kitzkatz,,,,,,,,,,,,,,,,,|,,,,,,
Adam2422,A Finals,,TM Opera O,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,TM Opera O - Pace Chaser,Gold Ship - End Closer,Narita Taishin - End Closer
Gigaboomer,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Tokai Teio (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Tokai Teio (Anime Collab) - Pace Chaser
Norio,,,,,,,,,,,,,,,,,|,,,,,,
Ichiban,,,,,,,,,,,,,,,,,|,,,,,,
BattyWanderer,A Finals,,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Front Runner,Sacrifice to overtake,,,,,,|,3rd,,,Agnes Tachyon - Pace Chaser,Manhattan Cafe - End Closer,Daiwa Scarlet - Front Runner
Mana,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Narita Taishin - End Closer,Rice Shower (Halloween) - Pace Chaser
Migamiz,,,,,,,,,,,,,,,,,|,,,,,,
Emperor,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Maruzensky (Summer),Front Runner,Sacrifice to overtake,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Maruzensky (Summer) - Front Runner
Strelka,A Finals,,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Narita Taishin - End Closer,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser
Mellow,A Finals,,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Agnes Tachyon - Pace Chaser,Oguri Cap - Pace Chaser,Manhattan Cafe - End Closer
Awmillix,B Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Grass Wonder,Late Surger,Debuffer,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Grass Wonder - Late Surger
Kyosu,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Special Week (Summer) - End Closer
Myles,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Rice Shower,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Rice Shower - Pace Chaser
Ryuu,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Rice Shower (Halloween) - Pace Chaser
